# T [K]; SSCHA mode [cm-1]; Free energy hessian [cm-1]
5.000000000000000000e+01 -2.550602953846039061e-07 -1.487134888912629549e+01
1.000000000000000000e+02 -1.628705038447539523e-07 -1.666827603963459126e+01
1.500000000000000000e+02 -7.561801149772606916e-07 -8.102622695779373885e+00
2.000000000000000000e+02 -4.226596084453269979e-07 -6.417054175011162243e-07
2.500000000000000000e+02 -6.132325108281050353e-07 -6.900264231837797725e-07
3.000000000000000000e+02 -8.860359946707971400e-07 -1.035266688367217299e-06
