# Time vs Frequencies
-1.560480817792954151e-11 1.357915154504497289e-11 1.577326102557616236e-11 2.453598915212095648e-04 2.453598915212098900e-04 2.453598915212101069e-04 2.586930503487236150e-04 2.586930503487241571e-04 2.586930503487242655e-04 2.586930503487249160e-04 2.586930503487251329e-04 2.586930503487260002e-04 4.180469158653080065e-04 4.180469158653083318e-04 4.180469158653090365e-04 4.180469158653091991e-04 4.180469158653111507e-04 4.180469158653131023e-04 4.525885632375125896e-04 4.525885632375126438e-04 4.525885632375138364e-04 5.445628874529830164e-04 5.445628874529848595e-04 5.445628874529884374e-04 5.617692935628822767e-04 5.617692935628824935e-04 5.617692935628828188e-04 5.617692935628829272e-04 5.617692935628830356e-04 5.617692935628839030e-04 5.617692935628847703e-04 5.617692935628857461e-04 7.642582049404833934e-04 7.642582049404835019e-04 7.642582049404841524e-04 7.642582049404850197e-04 7.642582049404851282e-04 7.642582049404864292e-04 7.642582049404866460e-04 7.642582049404869713e-04 8.582277612648080622e-04 8.582277612648093633e-04 8.582277612648093633e-04 8.582277612648101222e-04 9.926523809683351213e-04 9.926523809683379402e-04 9.926523809683379402e-04 9.926523809683409760e-04
-7.710673521552392305e-12 7.735478461381735008e-12 1.184629523960680377e-11 2.447762680207566733e-04 2.447762680207571069e-04 2.447762680207581911e-04 2.578358436591553812e-04 2.578358436591560859e-04 2.578358436591564654e-04 2.578358436591573870e-04 2.578358436591574412e-04 2.578358436591579833e-04 4.184600200260829529e-04 4.184600200260847418e-04 4.184600200260850671e-04 4.184600200260854466e-04 4.184600200260883197e-04 4.184600200260888076e-04 4.485075605876055315e-04 4.485075605876059652e-04 4.485075605876061820e-04 5.449210905076040928e-04 5.449210905076040928e-04 5.449210905076096222e-04 5.624424463892135906e-04 5.624424463892138074e-04 5.624424463892138074e-04 5.624424463892141327e-04 5.624424463892142411e-04 5.624424463892145664e-04 5.624424463892159758e-04 5.624424463892168432e-04 7.647134714866005026e-04 7.647134714866006110e-04 7.647134714866012616e-04 7.647134714866020205e-04 7.647134714866021289e-04 7.647134714866029963e-04 7.647134714866032131e-04 7.647134714866037552e-04 8.586212498301495737e-04 8.586212498301506579e-04 8.586212498301507663e-04 8.586212498301515252e-04 9.930358214367822779e-04 9.930358214367846631e-04 9.930358214367863978e-04 9.930358214367889999e-04
-5.849040980342137619e-12 6.832930257235734731e-12 1.719459053361855035e-11 2.442008559320157208e-04 2.442008559320157750e-04 2.442008559320170218e-04 2.569835153727376663e-04 2.569835153727390758e-04 2.569835153727396179e-04 2.569835153727401057e-04 2.569835153727410815e-04 2.569835153727411357e-04 4.188716952435575167e-04 4.188716952435587635e-04 4.188716952435588719e-04 4.188716952435590345e-04 4.188716952435630461e-04 4.188716952435634798e-04 4.444386194801766988e-04 4.444386194801769698e-04 4.444386194801776746e-04 5.452768306608738813e-04 5.452768306608742066e-04 5.452768306608802781e-04 5.631071018367704356e-04 5.631071018367705440e-04 5.631071018367706524e-04 5.631071018367707608e-04 5.631071018367707608e-04 5.631071018367711945e-04 5.631071018367728208e-04 5.631071018367731461e-04 7.651639102993675881e-04 7.651639102993676965e-04 7.651639102993683470e-04 7.651639102993685639e-04 7.651639102993688891e-04 7.651639102993701902e-04 7.651639102993701902e-04 7.651639102993706238e-04 8.590115354093982598e-04 8.590115354093983682e-04 8.590115354093996692e-04 8.590115354094007534e-04 9.934151975225502789e-04 9.934151975225513631e-04 9.934151975225526641e-04 9.934151975225574346e-04
-2.637631962699061441e-11 -1.075083461944453342e-11 -6.816223892236632110e-12 2.436337212120558322e-04 2.436337212120580006e-04 2.436337212120581904e-04 2.561362802984205032e-04 2.561362802984213705e-04 2.561362802984219126e-04 2.561362802984225632e-04 2.561362802984229969e-04 2.561362802984240811e-04 4.192818013472126258e-04 4.192818013472137100e-04 4.192818013472141979e-04 4.192818013472146316e-04 4.192818013472173421e-04 4.192818013472183179e-04 4.403816061189122196e-04 4.403816061189131412e-04 4.403816061189141169e-04 5.456301117979679835e-04 5.456301117979691761e-04 5.456301117979745971e-04 5.637633980385093821e-04 5.637633980385097074e-04 5.637633980385098158e-04 5.637633980385098158e-04 5.637633980385099242e-04 5.637633980385101410e-04 5.637633980385118758e-04 5.637633980385118758e-04 7.656095896927233571e-04 7.656095896927234655e-04 7.656095896927238992e-04 7.656095896927246581e-04 7.656095896927252002e-04 7.656095896927254171e-04 7.656095896927254171e-04 7.656095896927261760e-04 8.593986678932665586e-04 8.593986678932672091e-04 8.593986678932679681e-04 8.593986678932695944e-04 9.937905623831663326e-04 9.937905623831674168e-04 9.937905623831676336e-04 9.937905623831747894e-04
5.518002624487109665e-12 8.874617464718868527e-12 1.593797139564742145e-11 2.430749265624324626e-04 2.430749265624326252e-04 2.430749265624338720e-04 2.552943407941822476e-04 2.552943407941824102e-04 2.552943407941830607e-04 2.552943407941844160e-04 2.552943407941846870e-04 2.552943407941856628e-04 4.196902084694547133e-04 4.196902084694550928e-04 4.196902084694566107e-04 4.196902084694571528e-04 4.196902084694598091e-04 4.196902084694606222e-04 4.363363870637323614e-04 4.363363870637331204e-04 4.363363870637355598e-04 5.459809394056643148e-04 5.459809394056657243e-04 5.459809394056702779e-04 5.644114704138775704e-04 5.644114704138777873e-04 5.644114704138782209e-04 5.644114704138782209e-04 5.644114704138785462e-04 5.644114704138785462e-04 5.644114704138798472e-04 5.644114704138804978e-04 7.660505767086190103e-04 7.660505767086192271e-04 7.660505767086193355e-04 7.660505767086207450e-04 7.660505767086210702e-04 7.660505767086212871e-04 7.660505767086215039e-04 7.660505767086217208e-04 8.597826963657118548e-04 8.597826963657118548e-04 8.597826963657126138e-04 8.597826963657146737e-04 9.941619682838893999e-04 9.941619682838902673e-04 9.941619682838920020e-04 9.941619682838993746e-04
-1.081380145641516355e-11 -4.537535105737542902e-12 1.385531906136618402e-11 2.425245315123802892e-04 2.425245315123807500e-04 2.425245315123830540e-04 2.544578874575627661e-04 2.544578874575636877e-04 2.544578874575647719e-04 2.544578874575662356e-04 2.544578874575665608e-04 2.544578874575666692e-04 4.200967964035705435e-04 4.200967964035709230e-04 4.200967964035711940e-04 4.200967964035722240e-04 4.200967964035750429e-04 4.200967964035758561e-04 4.323028292659798007e-04 4.323028292659806681e-04 4.323028292659820233e-04 5.463293204953954341e-04 5.463293204953966267e-04 5.463293204954009635e-04 5.650514517204895809e-04 5.650514517204899062e-04 5.650514517204900146e-04 5.650514517204902314e-04 5.650514517204902314e-04 5.650514517204903399e-04 5.650514517204917493e-04 5.650514517204930504e-04 7.664869371405749190e-04 7.664869371405749190e-04 7.664869371405751359e-04 7.664869371405763285e-04 7.664869371405766537e-04 7.664869371405767622e-04 7.664869371405767622e-04 7.664869371405775211e-04 8.601636691171890082e-04 8.601636691171894418e-04 8.601636691171896587e-04 8.601636691171916102e-04 9.945294666095234448e-04 9.945294666095240953e-04 9.945294666095243121e-04 9.945294666095338531e-04
-8.802229720140472218e-12 -2.116654063217577763e-12 1.027624718284188056e-11 2.419825924981053897e-04 2.419825924981062841e-04 2.419825924981077207e-04 2.536270997754940491e-04 2.536270997754943744e-04 2.536270997754958923e-04 2.536270997754972475e-04 2.536270997754978981e-04 2.536270997754983317e-04 4.205014540007821094e-04 4.205014540007821094e-04 4.205014540007822178e-04 4.205014540007836815e-04 4.205014540007868799e-04 4.205014540007879099e-04 4.282808001028964385e-04 4.282808001028979563e-04 4.282808001028987153e-04 5.466752635296020504e-04 5.466752635296036767e-04 5.466752635296085556e-04 5.656834721047114285e-04 5.656834721047118621e-04 5.656834721047119706e-04 5.656834721047120790e-04 5.656834721047121874e-04 5.656834721047137053e-04 5.656834721047142474e-04 5.656834721047143558e-04 7.669187355566411003e-04 7.669187355566414255e-04 7.669187355566424013e-04 7.669187355566428350e-04 7.669187355566431602e-04 7.669187355566438108e-04 7.669187355566439192e-04 7.669187355566443529e-04 8.605416336575101837e-04 8.605416336575106174e-04 8.605416336575107258e-04 8.605416336575111595e-04 9.948931078758835225e-04 9.948931078758843898e-04 9.948931078758843898e-04 9.948931078758947982e-04
-1.394736653716996604e-11 -7.863645926402896291e-12 -6.747543538477451387e-12 2.414491629382162219e-04 2.414491629382166014e-04 2.414491629382171706e-04 2.528021467355704138e-04 2.528021467355714437e-04 2.528021467355719316e-04 2.528021467355730701e-04 2.528021467355735579e-04 2.528021467355744253e-04 4.209040786042389428e-04 4.209040786042393765e-04 4.209040786042399186e-04 4.209040786042401896e-04 4.209040786042429001e-04 4.209040786042442554e-04 4.242701674112129054e-04 4.242701674112135017e-04 4.242701674112147486e-04 5.470187783512040457e-04 5.470187783512056720e-04 5.470187783512109846e-04 5.663076591511685947e-04 5.663076591511688115e-04 5.663076591511689200e-04 5.663076591511692452e-04 5.663076591511694621e-04 5.663076591511710884e-04 5.663076591511710884e-04 5.663076591511714136e-04 7.673460353217776428e-04 7.673460353217777512e-04 7.673460353217786186e-04 7.673460353217788354e-04 7.673460353217793775e-04 7.673460353217800281e-04 7.673460353217801365e-04 7.673460353217806786e-04 8.609166367282887825e-04 8.609166367282888909e-04 8.609166367282907340e-04 8.609166367282908424e-04 9.952529417409303192e-04 9.952529417409305360e-04 9.952529417409307529e-04 9.952529417409411612e-04
-1.198197609907814797e-11 1.413538920905379226e-11 1.934123380246078734e-11 2.409242933054036998e-04 2.409242933054059766e-04 2.409242933054062748e-04 2.519831874008717876e-04 2.519831874008724923e-04 2.519831874008734139e-04 2.519831874008740102e-04 2.519831874008745523e-04 2.519831874008757991e-04 4.202707995196616167e-04 4.202707995196617793e-04 4.202707995196622130e-04 4.213045755178878530e-04 4.213045755178881783e-04 4.213045755178883951e-04 4.213045755178892625e-04 4.213045755178926777e-04 4.213045755178935451e-04 5.473598761160157564e-04 5.473598761160171659e-04 5.473598761160238880e-04 5.669241379311915421e-04 5.669241379311919758e-04 5.669241379311919758e-04 5.669241379311924095e-04 5.669241379311926263e-04 5.669241379311942526e-04 5.669241379311945779e-04 5.669241379311945779e-04 7.677688986196682048e-04 7.677688986196684216e-04 7.677688986196690721e-04 7.677688986196698311e-04 7.677688986196708068e-04 7.677688986196711321e-04 7.677688986196711321e-04 7.677688986196716742e-04 8.612887243150005399e-04 8.612887243150014072e-04 8.612887243150016241e-04 8.612887243150031420e-04 9.956090170155716245e-04 9.956090170155720582e-04 9.956090170155722750e-04 9.956090170155835507e-04
-2.099733244745070443e-12 6.958168680930642319e-12 2.669376982577681424e-11 2.404080311944308608e-04 2.404080311944317553e-04 2.404080311944323787e-04 2.511703714502931000e-04 2.511703714502936421e-04 2.511703714502952142e-04 2.511703714502967863e-04 2.511703714502967863e-04 2.511703714502978705e-04 4.162825652802226652e-04 4.162825652802234783e-04 4.162825652802237494e-04 4.217028575082264630e-04 4.217028575082268967e-04 4.217028575082269509e-04 4.217028575082292820e-04 4.217028575082302035e-04 4.217028575082328598e-04 5.476985692279492815e-04 5.476985692279504742e-04 5.476985692279567625e-04 5.675330310502184426e-04 5.675330310502201773e-04 5.675330310502206110e-04 5.675330310502212615e-04 5.675330310502216952e-04 5.675330310502224541e-04 5.675330310502225625e-04 5.675330310502232131e-04 7.681873864740098408e-04 7.681873864740100576e-04 7.681873864740113586e-04 7.681873864740120092e-04 7.681873864740124428e-04 7.681873864740125513e-04 7.681873864740128765e-04 7.681873864740130934e-04 8.616579416586482403e-04 8.616579416586482403e-04 8.616579416586487824e-04 8.616579416586512760e-04 9.959613816741526380e-04 9.959613816741528548e-04 9.959613816741541559e-04 9.959613816741632632e-04
-9.771603880393469524e-12 -3.624014400207630149e-12 -1.189132616940114784e-12 2.399004213864703986e-04 2.399004213864718352e-04 2.399004213864727568e-04 2.503638396863232143e-04 2.503638396863240275e-04 2.503638396863265211e-04 2.503638396863269548e-04 2.503638396863277138e-04 2.503638396863282559e-04 4.123053340979168841e-04 4.123053340979171552e-04 4.123053340979175346e-04 4.220988443370431360e-04 4.220988443370435154e-04 4.220988443370439491e-04 4.220988443370457923e-04 4.220988443370485028e-04 4.220988443370493159e-04 5.480348712768403664e-04 5.480348712768414506e-04 5.480348712768477390e-04 5.681344586941811407e-04 5.681344586941812491e-04 5.681344586941823333e-04 5.681344586941829838e-04 5.681344586941835259e-04 5.681344586941843933e-04 5.681344586941847186e-04 5.681344586941850438e-04 7.686015587692695107e-04 7.686015587692696192e-04 7.686015587692696192e-04 7.686015587692705949e-04 7.686015587692713539e-04 7.686015587692718960e-04 7.686015587692722213e-04 7.686015587692728718e-04 8.620243332670529234e-04 8.620243332670533571e-04 8.620243332670545497e-04 8.620243332670556339e-04 9.963100828646329413e-04 9.963100828646333749e-04 9.963100828646340255e-04 9.963100828646435664e-04
-2.226661413173063347e-11 -1.074831373305120901e-11 2.103374306533989456e-11 2.394015059099046066e-04 2.394015059099074256e-04 2.394015059099085098e-04 2.495637245120681876e-04 2.495637245120684586e-04 2.495637245120711149e-04 2.495637245120724702e-04 2.495637245120725244e-04 2.495637245120729581e-04 4.083389759589317863e-04 4.083389759589321657e-04 4.083389759589321657e-04 4.224924623233174397e-04 4.224924623233174939e-04 4.224924623233196081e-04 4.224924623233204213e-04 4.224924623233235112e-04 4.224924623233238365e-04 5.483687969787555926e-04 5.483687969787559178e-04 5.483687969787635072e-04 5.687285386748649205e-04 5.687285386748668721e-04 5.687285386748670889e-04 5.687285386748671973e-04 5.687285386748681731e-04 5.687285386748693657e-04 5.687285386748694741e-04 5.687285386748701247e-04 7.690114742709467342e-04 7.690114742709471679e-04 7.690114742709472763e-04 7.690114742709476016e-04 7.690114742709487942e-04 7.690114742709487942e-04 7.690114742709500953e-04 7.690114742709502037e-04 8.623879429257670301e-04 8.623879429257689817e-04 8.623879429257691985e-04 8.623879429257709332e-04 9.966551669184650977e-04 9.966551669184663988e-04 9.966551669184668324e-04 9.966551669184759397e-04
6.303892066847440055e-12 6.826682660505313396e-12 1.922232185457139779e-11 2.389113240975912023e-04 2.389113240975933436e-04 2.389113240975939399e-04 2.487701503792633952e-04 2.487701503792643168e-04 2.487701503792665936e-04 2.487701503792674068e-04 2.487701503792676778e-04 2.487701503792684910e-04 4.043833614568940050e-04 4.043833614568940592e-04 4.043833614568948182e-04 4.228836439325654555e-04 4.228836439325657807e-04 4.228836439325676781e-04 4.228836439325677323e-04 4.228836439325708223e-04 4.228836439325715270e-04 5.487003621186191090e-04 5.487003621186207353e-04 5.487003621186278910e-04 5.693153864743113546e-04 5.693153864743118967e-04 5.693153864743127641e-04 5.693153864743135230e-04 5.693153864743136314e-04 5.693153864743151493e-04 5.693153864743153662e-04 5.693153864743161251e-04 7.694171906453538832e-04 7.694171906453550758e-04 7.694171906453556179e-04 7.694171906453559431e-04 7.694171906453569189e-04 7.694171906453575694e-04 7.694171906453577863e-04 7.694171906453580031e-04 8.627488137086296522e-04 8.627488137086312785e-04 8.627488137086325795e-04 8.627488137086348563e-04 9.969966793601883238e-04 9.969966793601900586e-04 9.969966793601904922e-04 9.969966793601991659e-04
-1.301184010348274671e-11 -1.279980385133258498e-11 -3.941726606046517070e-12 2.384299126406759940e-04 2.384299126406794634e-04 2.384299126406796260e-04 2.479832342089258678e-04 2.479832342089260304e-04 2.479832342089279820e-04 2.479832342089293915e-04 2.479832342089297167e-04 2.479832342089302588e-04 4.004383618170635913e-04 4.004383618170647297e-04 4.004383618170658139e-04 4.232723273919712084e-04 4.232723273919715336e-04 4.232723273919718589e-04 4.232723273919742984e-04 4.232723273919761415e-04 4.232723273919783099e-04 5.490295834950348732e-04 5.490295834950359574e-04 5.490295834950434384e-04 5.698951152882219531e-04 5.698951152882223868e-04 5.698951152882228205e-04 5.698951152882230373e-04 5.698951152882235794e-04 5.698951152882248804e-04 5.698951152882255310e-04 5.698951152882265067e-04 7.698187644789280994e-04 7.698187644789292921e-04 7.698187644789298342e-04 7.698187644789303763e-04 7.698187644789307015e-04 7.698187644789310268e-04 7.698187644789312436e-04 7.698187644789322194e-04 8.631069879879489258e-04 8.631069879879510942e-04 8.631069879879510942e-04 8.631069879879527205e-04 9.973346649167331122e-04 9.973346649167357143e-04 9.973346649167367985e-04 9.973346649167465564e-04
